component,time,signal
Test_23_run_1,734348.8388405917,70.8063687989488
Test_23_run_1,734348.8393358012,75.2830136193393
Test_23_run_1,734348.839828676,70.35695652914255
Test_23_run_1,734348.8403239906,73.1672338618241
Test_23_run_1,734348.8408192657,73.64675676334143
Test_23_run_1,734348.8413121458,71.16608916861836
Test_23_run_1,734348.8418050699,76.29851861782166
Test_23_run_1,734348.8423003637,70.6860818054488
Test_23_run_1,734348.8427955158,75.22601808469804
Test_23_run_1,734348.8432906853,71.94185810939032
Test_23_run_1,734348.8437859499,72.40363106248228
Test_23_run_1,734348.8442788131,71.73523176173128
Test_23_run_1,734348.8447740817,70.7463193240962
Test_23_run_1,734348.8452693769,73.17004919724259
Test_23_run_1,734348.8457623501,69.66216877423743
Test_23_run_1,734348.846255278,72.64485001323825
Test_23_run_1,734348.8467506081,68.61675798347825
Test_23_run_1,734348.8472459665,74.64012032044516
Test_23_run_1,734348.8477389778,67.87096253526529
Test_23_run_1,734348.8482343486,73.68788159415288
Test_23_run_1,734348.8487298378,70.4995839857948
Test_23_run_1,734348.8492245632,66.3863495014275
Test_23_run_1,734348.8497188077,73.92593056125726
Test_23_run_1,734348.8502118364,100.86954715887002
Test_23_run_1,734348.8507048589,18.742888259294542
Test_23_run_1,734348.8512002097,6.743359369770602
Test_23_run_1,734348.8516955563,3.727450826113306
Test_23_run_1,734348.852188822,14.383108381835708
Test_23_run_1,734348.8526845123,54.82988384218116
Test_23_run_1,734348.8531794861,55.1411894815289
Test_23_run_1,734348.8536723345,62.04214444115004
Test_23_run_1,734348.8541675418,59.977570377836095
Test_23_run_1,734348.8546623635,63.9666453942913
Test_23_run_1,734348.8551553987,61.1755804567353
Test_23_run_1,734348.8556509863,56.039842774981196
Test_23_run_1,734348.8561455115,65.0291846146381
Test_23_run_1,734348.856638591,61.19374208643478
Test_23_run_1,734348.8571341409,66.9655502462338
Test_23_run_1,734348.857629952,62.57715241674111
Test_23_run_1,734348.8581235886,63.8007213462349
Test_23_run_1,734348.8586173207,61.30892185715813
Test_23_run_1,734348.8591110414,64.85330271263533
Test_23_run_1,734348.8596045866,61.30468997476681
Test_23_run_1,734348.8601002875,62.82382399172309
Test_23_run_1,734348.860595611,56.449104745458484
Test_23_run_1,734348.8610907869,62.56882526419423
Test_23_run_1,734348.861586096,58.07547214403206
Test_23_run_1,734348.8620793489,69.33902424511992
Test_23_run_1,734348.862572605,59.92843617179759
Test_23_run_1,734348.863068341,64.95614742238921
Test_23_run_1,734348.8635638679,65.704197063409
Test_23_run_1,734348.8640572696,60.16121637914513
Test_23_run_1,734348.8645505193,60.29713608071285
Test_23_run_1,734348.8650460548,62.7887790626408
Test_23_run_1,734348.8655415985,66.39162870385985
Test_23_run_1,734348.8660356232,39.22486002513189
Test_8_run_6,734199.6346238349,91.86266948888465
Test_8_run_6,734199.6351392521,84.24839854681058
Test_8_run_6,734199.6356521525,44.77480375094036
Test_8_run_6,734199.6361657266,55.29465319454401
Test_8_run_6,734199.6366798404,61.81278188802088
Test_8_run_6,734199.6371940512,61.56565696407916
Test_8_run_6,734199.6377083871,61.615796950155584
Test_8_run_6,734199.6382227938,64.928181123568
Test_8_run_6,734199.6387372506,63.511427832050586
Test_8_run_6,734199.6392518034,63.75971983885621
Test_8_run_6,734199.639766372,63.83243956415995
Test_8_run_6,734199.6402810541,66.08961707461555
Test_8_run_6,734199.6407931504,60.82496771619292
Test_8_run_6,734199.6413058466,64.5829730144132
Test_8_run_6,734199.6418212544,63.81440025116471
Test_8_run_6,734199.642334501,60.23364582749257
Test_8_run_6,734199.642847764,63.12072852787337
Test_8_run_6,734199.6433633264,62.83647408831542
Test_8_run_6,734199.6438766712,59.22716954169011
Test_8_run_6,734199.6443898578,62.38486054654112
Test_8_run_6,734199.6449047914,60.906887767392476
Test_8_run_6,734199.6454197187,62.25063965487302
Test_8_run_6,734199.6459349429,59.47404010607451
Test_8_run_6,734199.6464474823,61.0415949458861
Test_8_run_6,734199.6469605713,63.192916572036154
Test_8_run_6,734199.6474753469,57.918369548123145
Test_8_run_6,734199.6479901066,62.89841800850101
Test_8_run_6,734199.6485048673,60.33094282517851
Test_8_run_6,734199.6490194547,61.69167879291325
Test_8_run_6,734199.6495341405,58.22050072477094
Test_8_run_6,734199.6500465779,62.40831543471345
Test_8_run_6,734199.650559297,59.38976902139006
Test_8_run_6,734199.6510741818,61.65502596762578
Test_8_run_6,734199.6515888454,60.182321138750986
Test_8_run_6,734199.6521038323,60.026604472884344
Test_8_run_6,734199.6526172404,60.23074408658677
Test_8_run_6,734199.6531301059,57.283240825233825
Test_8_run_6,734199.653644971,60.39653863882173
Test_8_run_6,734199.6541598445,60.4572489354633
Test_8_run_6,734199.6546747087,59.122216247030245
Test_8_run_6,734199.655187326,58.48437107300909
Test_8_run_6,734199.6556998427,61.23790112372325
Test_8_run_6,734199.6562147703,57.85125608369843
Test_8_run_6,734199.656730344,61.33542275542717
Test_8_run_6,734199.6572432425,56.86399164096824
Test_8_run_6,734199.6577560431,58.75735632730777
Test_8_run_6,734199.6582707716,60.40735796344012
Test_8_run_6,734199.658785763,59.120423007090764
Test_8_run_6,734199.6592983861,59.78073790658737
Test_8_run_6,734199.659811356,58.025583502757335
Test_8_run_6,734199.660326581,60.95201098400862
Test_8_run_6,734199.6608421166,59.370499943114346
Test_8_run_6,734199.6613569993,59.17882344527378
Test_8_run_6,734199.6618696053,59.74318272751469
Test_8_run_6,734199.6623825764,60.31898696045559
Test_8_run_6,734199.6628975425,58.36984490153037
Test_8_run_6,734199.6634126954,58.107547479768
Test_8_run_6,734199.663928054,61.649815506491215
Test_8_run_6,734199.6644409796,56.91457769993014
Test_8_run_6,734199.6649540175,58.960060942638336
Test_8_run_6,734199.66546959,61.76604663766602
Test_8_run_6,734199.665982582,57.435177506953735
Test_8_run_6,734199.6664957161,60.340184879664655
Test_8_run_6,734199.6670108766,58.32683748584354
Test_8_run_6,734199.6675241144,59.98522666110214
Test_8_run_6,734199.668037759,59.04874531322655
Test_8_run_6,734199.6685540492,59.08983963277478
Test_8_run_6,734199.669067622,58.712764635543
Test_8_run_6,734199.6695810405,59.27925845162514
Test_8_run_6,734199.6700941308,59.2257891774397
Test_8_run_6,734199.6706077352,59.62240157852541
Test_8_run_6,734199.6711214867,58.11977612259544
Test_8_run_6,734199.6716350153,61.215908525782716
Test_8_run_6,734199.6721512825,57.41594257178581
Test_8_run_6,734199.672665505,57.77666069506791
Test_8_run_6,734199.6731787855,59.578737390317016
Test_8_run_6,734199.6736922287,58.89990714500701
Test_8_run_6,734199.6742053906,54.80997922702474
Test_8_run_6,734199.6747210682,59.51370737357205
Test_8_run_6,734199.6752367556,58.65156734190937
Test_8_run_6,734199.6757498482,57.822247997392104
Test_8_run_6,734199.6762631113,56.12443848855249
Test_8_run_6,734199.6767764811,58.08499347818902
Test_8_run_6,734199.6772899064,59.67963124796325
Test_8_run_6,734199.6778056264,56.024407961817495
Test_8_run_6,734199.6783190147,56.43337160960408
Test_8_run_6,734199.6788321339,58.55660532001104
Test_8_run_6,734199.6793477171,57.385244095689245
Test_8_run_6,734199.6798636382,57.65436920759464
Test_8_run_6,734199.6803770136,59.52301776650743
Test_8_run_6,734199.680890577,55.686468234026385
Test_8_run_6,734199.6814040405,59.69487652644586
Test_8_run_6,734199.6819174561,58.02683938145897
Test_8_run_6,734199.6824332328,58.31962718102711
Test_8_run_6,734199.682946495,58.74874113027872
Test_8_run_6,734199.6834601937,58.32543464115787
Test_8_run_6,734199.6839743139,61.11624895371401
Test_8_run_6,734199.6844877591,59.151303978152804
Test_8_run_6,734199.6850040586,57.88019559833187
Test_8_run_6,734199.6855181387,61.13035278078543
Test_8_run_6,734199.6860321588,58.26941648313168
Test_8_run_6,734199.6865459798,61.10071000596134
Test_8_run_6,734199.6870597971,56.70810186760689
Test_8_run_6,734199.6875735144,61.19211929177098
Test_8_run_6,734199.6880873246,57.64859057459664
Test_8_run_6,734199.6886010203,59.29635824392718
Test_8_run_6,734199.6891146759,60.43682200283945
Test_8_run_6,734199.6896307359,59.50077033993209
Test_8_run_6,734199.6901447433,59.79887600305307
Test_8_run_6,734199.6906584128,60.23276509677965
Test_8_run_6,734199.6911727164,58.50899257252475
Test_8_run_6,734199.6916864202,58.94061985482216
Test_8_run_6,734199.692200301,58.51813017192261
Test_8_run_6,734199.6927121311,58.79172773010181
Test_8_run_6,734199.6932262365,60.81464994021567
Test_8_run_6,734199.6937422388,59.86738006780735
Test_8_run_6,734199.6942559034,58.76423411394247
Test_8_run_6,734199.6947697245,58.32572966244337
Test_8_run_6,734199.6952834766,59.76938325940677
Test_8_run_6,734199.6957971877,59.229189418896965
Test_8_run_6,734199.6963110368,57.28218685236753
Test_8_run_6,734199.696824767,59.47587176617246
Test_8_run_6,734199.6973408519,60.91921133371978
Test_8_run_6,734199.6978550229,57.84101487460773
Test_8_run_6,734199.6983692151,58.278847698144304
Test_8_run_6,734199.6988832965,60.03645841255365
Test_8_run_6,734199.6993974508,59.35402725141335
Test_8_run_6,734199.6999113096,58.68233181380003
Test_8_run_6,734199.7004254996,55.680306670690534
Test_8_run_6,734199.7009396577,58.919072093962136
Test_8_run_6,734199.7014537114,60.01699655014524
Test_8_run_6,734199.7019677679,59.300265352394675
Test_8_run_6,734199.7024819239,57.32376842425373
Test_8_run_6,734199.7029961409,58.68018569933611
Test_8_run_6,734199.7035104319,60.409306624717374
Test_8_run_6,734199.7040247816,57.57655810106699
Test_8_run_6,734199.7045366524,57.74954773168884
Test_8_run_6,734199.705050952,59.733067952739866
Test_8_run_6,734199.7055653726,58.63604852010421
Test_8_run_6,734199.7060797015,56.831665547602036
Test_8_run_6,734199.7065937654,58.38329998687587
Test_8_run_6,734199.707108167,58.0346936265076
Test_8_run_6,734199.7076224573,57.37871965051681
Test_8_run_6,734199.7081343505,56.112997812550056
Test_8_run_6,734199.708648709,59.21853431019943
Test_8_run_6,734199.7091631382,58.885433617349754
Test_8_run_6,734199.7096776881,59.07519242613485
Test_8_run_6,734199.7101920848,58.29713574855108
Test_8_run_6,734199.7107062221,58.04908106564537
Test_8_run_6,734199.7112206293,59.8453598710136
Test_8_run_6,734199.7117350188,59.38131769325497
Test_8_run_6,734199.7122493914,60.05805167335166
Test_8_run_6,734199.7127614572,57.365063273492446
Test_8_run_6,734199.7132757676,60.50462336197975
Test_8_run_6,734199.7137901147,58.75472540950697
Test_8_run_6,734199.7143048131,58.02045726867657
Test_8_run_6,734199.7148192556,58.75712566097149
Test_8_run_6,734199.7153335216,57.04706223777141
Test_8_run_6,734199.7158482765,58.997509841231505
Test_8_run_6,734199.7163606198,60.322500657661486
Test_8_run_6,734199.716875249,59.797874494972035
Test_8_run_6,734199.7173896998,59.07560093879615
Test_8_run_6,734199.7179042406,56.09270063677593
Test_8_run_6,734199.7184185032,58.88899191316652
Test_8_run_6,734199.7189305709,59.26966600838077
Test_8_run_6,734199.7194450273,57.298534216189246
Test_8_run_6,734199.7199597111,59.269917815252406
Test_8_run_6,734199.720472216,57.13614233139291
Test_8_run_6,734199.7209869758,60.193417360285956
Test_8_run_6,734199.7215017509,59.166944588855
Test_8_run_6,734199.7220165251,57.359212948960945
Test_8_run_6,734199.7225314275,58.094787229575495
Test_8_run_6,734199.7230436287,60.34167373273982
Test_8_run_6,734199.7235582967,58.92509848564003
Test_8_run_6,734199.7240729698,60.384086552219564
Test_8_run_6,734199.724585315,58.05716980427525
Test_8_run_6,734199.7251001411,58.90775381716378
Test_8_run_6,734199.7256148168,58.1780653505712
Test_8_run_6,734199.7261271761,59.36066853587721
Test_8_run_6,734199.72664195,59.11267524912827
Test_8_run_6,734199.7271569248,59.54705273804272
Test_8_run_6,734199.7276695584,56.50076322312205
Test_8_run_6,734199.7281843912,60.12864414776597
Test_8_run_6,734199.7286992489,59.4533565348742
Test_8_run_6,734199.729211765,59.69017230651339
Test_8_run_6,734199.7297265594,59.15679410630406
Test_8_run_6,734199.7302412749,59.51117568842654
Test_8_run_6,734199.730753636,59.276784473728966
Test_8_run_6,734199.731268264,59.82473210017347
Test_8_run_6,734199.7317831862,56.983654208658095
Test_8_run_6,734199.7322960283,59.49320730499351
Test_8_run_6,734199.7328110781,57.79983559461051
Test_8_run_6,734199.7333261656,59.40089688633116
Test_8_run_6,734199.7338388073,59.37542251541906
Test_8_run_6,734199.7343517196,56.960061155369175
Test_8_run_6,734199.734866854,60.361454687570586
Test_8_run_6,734199.7353817153,58.55166230093136
Test_8_run_6,734199.7358944642,60.49796244700462
Test_8_run_6,734199.7364098234,58.91213867766935
Test_8_run_6,734199.7369250135,59.22900022727705
Test_8_run_6,734199.7374377891,60.51934577799979
Test_8_run_6,734199.7379508943,60.227511486307826
Test_8_run_6,734199.7384639146,56.35119220076816
Test_8_run_6,734199.7389791881,59.61324089127929
Test_8_run_6,734199.7394941503,57.7850265746262
Test_8_run_6,734199.7400068722,60.03081348188326
Test_8_run_6,734199.7405217506,59.33505038497451
Test_8_run_6,734199.7410370489,58.480106013233765
Test_8_run_6,734199.7415500449,58.773647205330924
Test_8_run_6,734199.7420630965,56.46514170197536
Test_8_run_6,734199.7425784004,58.58100047051853
Test_8_run_6,734199.7430936969,59.10329258712744
Test_8_run_6,734199.7436067516,57.82853816167386
Test_8_run_6,734199.7441196478,57.82294399029394
Test_8_run_6,734199.7446348914,58.868958440034135
Test_8_run_6,734199.7451502796,59.42810224733631
Test_8_run_6,734199.7456635543,57.99438183971923
Test_8_run_6,734199.7461767545,57.86236742190718
Test_8_run_6,734199.7466900295,60.54941305080655
Test_8_run_6,734199.7472031282,59.39164532618595
Test_8_run_6,734199.7477185434,57.87012618763724
Test_8_run_6,734199.7482339581,58.45078632161341
Test_8_run_6,734199.7487470937,59.450350414279995
Test_8_run_6,734199.7492600473,57.32158660770755
Test_8_run_6,734199.7497753144,58.03474278245226
Test_8_run_6,734199.7502906866,58.66476615211726
Test_8_run_6,734199.7508037457,58.82890238587414
Test_8_run_6,734199.7513167189,58.98334699122896
Test_8_run_6,734199.7518297259,58.72632681622001
Test_8_run_6,734199.7523452885,57.050948715003024
Test_8_run_6,734199.7528608474,59.12826373787339
Test_8_run_6,734199.7533739784,58.73409876038177
Test_8_run_6,734199.7538871297,57.289173283003095
Test_8_run_6,734199.7544005825,60.16062255217285
Test_8_run_6,734199.754916282,57.92611381759566
Test_8_run_6,734199.755431829,58.481860926434344
Test_8_run_6,734199.7559450339,58.85039624467667
Test_8_run_6,734199.7564580741,59.94011762082148
Test_8_run_6,734199.7569711466,58.89571712040691
Test_8_run_6,734199.7574867575,57.20521748966137
Test_8_run_6,734199.7580024678,58.9027009755325
Test_8_run_6,734199.7585157937,60.07469159741576
Test_8_run_6,734199.7590292678,58.57582804126067
Test_8_run_6,734199.75954287,58.73945820968056
Test_8_run_6,734199.7600561803,58.93709074862075
Test_8_run_6,734199.7605696326,59.03695818902787
Test_8_run_6,734199.761083015,60.09653689767151
Test_8_run_6,734199.7615988364,58.37835223475525
Test_8_run_6,734199.7621148957,57.945196008863114
Test_8_run_6,734199.7626284078,60.30631695631015
Test_8_run_6,734199.7631418252,57.85093902927288
Test_8_run_6,734199.763655257,59.00428051424331
Test_8_run_6,734199.7641687276,57.69768976631197
Test_8_run_6,734199.7646821853,59.18878180098646
Test_8_run_6,734199.7651955374,58.914191127047644
Test_8_run_6,734199.7657115916,60.995254158743606
Test_8_run_6,734199.7662275567,60.10463275072893
Test_8_run_6,734199.7667410573,60.27750933324931
Test_8_run_6,734199.7672545103,60.228735424585814
Test_8_run_6,734199.7677681388,60.55269467700523
Test_8_run_6,734199.7682818839,60.830090391259915
Test_8_run_6,734199.7687955014,58.27381411712286
Test_8_run_6,734199.7693092583,60.77191769819883
Test_8_run_6,734199.7698229323,61.60538994239389
Test_8_run_6,734199.7703368203,59.12091579552362
Test_8_run_6,734199.7708507297,60.08643396130444
Test_8_run_6,734199.7713649357,60.21355909194736
Test_8_run_6,734199.7718788686,60.1332537225089
Test_8_run_6,734199.7723925003,61.507230531726464
Test_8_run_6,734199.7729060812,58.76913689818105
Test_8_run_6,734199.7734224442,59.602395451777696
Test_8_run_6,734199.773936064,59.42234473460399
Test_8_run_6,734199.7744499762,56.91160990869806
Test_8_run_6,734199.7749659952,62.406813191772834
Test_8_run_6,734199.7754797938,58.62794520056905
Test_8_run_6,734199.7759936155,58.69943010403844
Test_8_run_6,734199.7765076153,59.94942684046798
Test_8_run_6,734199.7770217421,61.073469011874806
Test_8_run_6,734199.7775359678,58.572458870178615
Test_8_run_6,734199.7780478756,60.746888380505695
Test_8_run_6,734199.778561841,58.50285350936002
Test_8_run_6,734199.7790783744,60.16034560992138
Test_8_run_6,734199.7795925624,57.57571862746993
Test_8_run_6,734199.7801067359,59.1303993688014
Test_8_run_6,734199.7806185501,61.48130073310414
Test_8_run_6,734199.7811303468,59.611236628895284
Test_8_run_6,734199.7816468253,57.52303250134022
Test_8_run_6,734199.782161518,61.527579406252634
Test_8_run_6,734199.7826741015,58.287189362316
Test_8_run_6,734199.7831886406,59.31791149926192
Test_8_run_6,734199.7837032417,60.79448656090493
Test_8_run_6,734199.784218055,59.32879671287658
Test_8_run_6,734199.7847325832,60.73503566311521
Test_8_run_6,734199.7852474668,57.96090403253542
Test_8_run_6,734199.7857599515,59.56240273461798
Test_8_run_6,734199.7862727251,59.17410681949345
Test_8_run_6,734199.7867880065,60.21335668153064
Test_8_run_6,734199.787303064,60.207351901361456
Test_25_run_4,734352.6477084722,186.8896832110776
